Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16
01/01/2005;22.00.00;2.1;1118;-200;6.4;830;295;765;130;1058;1313;5.7;59.9;0.5523;;
01/01/2005;23.00.00;1.7;1091;-200;5.2;773;222;820;115;1003;1232;5.6;59.7;0.5463;;
02/01/2005;00.00.00;1.8;1078;-200;5.2;775;230;809;112;1012;1195;4.7;62.9;0.5424;;
02/01/2005;01.00.00;1.6;1043;-200;4.3;726;195;875;105;972;1107;4.5;63.5;0.5411;;
02/01/2005;02.00.00;1.3;992;-200;3.6;685;167;916;96;963;1035;4.5;63.6;0.5414;;
02/01/2005;03.00.00;1.3;1004;-200;4.5;739;-200;868;-200;1004;1030;3.1;70.0;0.5388;;
02/01/2005;04.00.00;1.3;947;-200;3.3;673;148;929;87;974;929;3.2;68.3;0.531;;
02/01/2005;05.00.00;1.1;923;-200;2.7;634;123;984;75;943;875;3.1;69.2;0.5337;;
02/01/2005;06.00.00;1.0;911;-200;2.4;613;148;992;82;934;861;2.4;71.9;0.5288;;
02/01/2005;07.00.00;1.0;924;-200;2.6;629;143;994;83;941;852;3.1;68.7;0.5317;;
02/01/2005;08.00.00;1.2;954;-200;3.4;674;180;940;88;981;891;2.1;73.1;0.5289;;
02/01/2005;09.00.00;1.3;960;-200;3.9;704;226;887;106;1003;947;3.3;68.2;0.5346;;
02/01/2005;10.00.00;1.6;1016;-200;4.9;760;254;835;112;1044;1016;4.1;65.8;0.5451;;
02/01/2005;11.00.00;2.2;1139;-200;7.5;879;372;753;141;1092;1201;6.6;56.6;0.5528;;
02/01/2005;12.00.00;2.2;1130;-200;7.1;860;379;752;148;1058;1218;8.0;51.2;0.5516;;
02/01/2005;13.00.00;2.8;1237;-200;9.6;962;478;685;171;1138;1385;10.3;44.9;0.5612;;
02/01/2005;14.00.00;2.1;1159;-200;6.5;837;344;742;160;1087;1311;12.3;41.7;0.5961;;
02/01/2005;15.00.00;1.6;1124;-200;5.5;790;258;791;137;1071;1206;13.5;41.3;0.6342;;
02/01/2005;16.00.00;2.8;1312;-200;10.5;998;474;640;167;1249;1473;13.4;43.1;0.66;;
02/01/2005;17.00.00;2.6;1246;-200;8.9;936;438;665;164;1182;1460;9.9;53.3;0.6504;;
02/01/2005;18.00.00;2.8;1232;-200;8.8;931;451;674;166;1171;1627;8.9;54.6;0.6226;;
02/01/2005;19.00.00;2.9;1286;-200;10.5;996;473;644;167;1217;1827;8.9;54.8;0.6244;;
02/01/2005;20.00.00;3.4;1347;-200;13.0;1084;560;582;174;1290;2004;8.3;58.2;0.6391;;
02/01/2005;21.00.00;2.9;-200;-200;-200.0;-200;470;-200;160;-200;-200;-200.0;-200.0;-200.0;;
02/01/2005;22.00.00;3.2;-200;-200;-200.0;-200;506;-200;169;-200;-200;-200.0;-200.0;-200.0;;
02/01/2005;23.00.00;3.1;-200;-200;-200.0;-200;482;-200;162;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;00.00.00;3.0;-200;-200;-200.0;-200;436;-200;149;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;01.00.00;3.4;-200;-200;-200.0;-200;472;-200;158;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;02.00.00;3.0;-200;-200;-200.0;-200;379;-200;143;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;03.00.00;2.7;-200;-200;-200.0;-200;-200;-200;-200;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;04.00.00;-200.0;-200;-200;-200.0;-200;286;-200;121;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;05.00.00;1.1;-200;-200;-200.0;-200;155;-200;92;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;06.00.00;1.4;-200;-200;-200.0;-200;264;-200;102;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;07.00.00;1.8;-200;-200;-200.0;-200;366;-200;121;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;08.00.00;3.6;-200;-200;-200.0;-200;622;-200;164;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;09.00.00;3.1;-200;-200;-200.0;-200;551;-200;175;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;10.00.00;1.9;-200;-200;-200.0;-200;349;-200;130;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;11.00.00;1.7;-200;-200;-200.0;-200;285;-200;117;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;12.00.00;1.7;-200;-200;-200.0;-200;265;-200;115;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;13.00.00;1.6;-200;-200;-200.0;-200;222;-200;106;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;14.00.00;1.6;-200;-200;-200.0;-200;237;-200;102;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;15.00.00;1.7;-200;-200;-200.0;-200;294;-200;122;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;16.00.00;2.2;-200;-200;-200.0;-200;329;-200;138;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;17.00.00;3.3;-200;-200;-200.0;-200;487;-200;162;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;18.00.00;3.9;-200;-200;-200.0;-200;604;-200;177;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;19.00.00;5.0;-200;-200;-200.0;-200;728;-200;190;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;20.00.00;4.2;-200;-200;-200.0;-200;653;-200;182;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;21.00.00;3.2;-200;-200;-200.0;-200;509;-200;163;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;22.00.00;1.7;-200;-200;-200.0;-200;277;-200;135;-200;-200;-200.0;-200.0;-200.0;;
03/01/2005;23.00.00;1.5;-200;-200;-200.0;-200;268;-200;130;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;00.00.00;1.3;-200;-200;-200.0;-200;193;-200;117;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;01.00.00;1.2;-200;-200;-200.0;-200;167;-200;104;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;02.00.00;1.3;-200;-200;-200.0;-200;159;-200;97;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;03.00.00;0.8;-200;-200;-200.0;-200;-200;-200;-200;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;04.00.00;0.6;-200;-200;-200.0;-200;89;-200;72;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;05.00.00;0.8;-200;-200;-200.0;-200;97;-200;71;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;06.00.00;0.9;-200;-200;-200.0;-200;182;-200;94;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;07.00.00;1.1;-200;-200;-200.0;-200;262;-200;118;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;08.00.00;3.4;-200;-200;-200.0;-200;561;-200;174;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;09.00.00;3.6;-200;-200;-200.0;-200;540;-200;170;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;10.00.00;3.1;-200;-200;-200.0;-200;480;-200;171;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;11.00.00;3.3;-200;-200;-200.0;-200;608;-200;196;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;12.00.00;3.4;-200;-200;-200.0;-200;584;-200;191;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;13.00.00;2.8;-200;-200;-200.0;-200;426;-200;165;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;14.00.00;2.6;-200;-200;-200.0;-200;397;-200;148;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;15.00.00;3.0;-200;-200;-200.0;-200;473;-200;172;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;16.00.00;2.9;-200;-200;-200.0;-200;369;-200;165;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;17.00.00;3.8;-200;-200;-200.0;-200;532;-200;184;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;18.00.00;3.8;-200;-200;-200.0;-200;498;-200;173;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;19.00.00;3.6;-200;-200;-200.0;-200;487;-200;174;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;20.00.00;4.5;-200;-200;-200.0;-200;629;-200;181;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;21.00.00;3.7;-200;-200;-200.0;-200;502;-200;166;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;22.00.00;2.4;-200;-200;-200.0;-200;381;-200;150;-200;-200;-200.0;-200.0;-200.0;;
04/01/2005;23.00.00;1.7;-200;-200;-200.0;-200;250;-200;131;-200;-200;-200.0;-200.0;-200.0;;
05/01/2005;00.00.00;1.7;-200;-200;-200.0;-200;266;-200;129;-200;-200;-200.0;-200.0;-200.0;;
05/01/2005;01.00.00;1.7;1135;-200;5.6;792;226;727;120;1170;1151;9.5;69.5;0.8261;;
05/01/2005;02.00.00;1.9;1188;-200;8.1;901;259;657;119;1261;1185;9.1;70.9;0.8176;;
05/01/2005;03.00.00;2.0;1242;-200;8.5;921;-200;626;-200;1219;1374;8.1;72.1;0.7798;;
05/01/2005;04.00.00;2.0;1219;-200;7.7;889;260;649;111;1186;1405;7.9;72.1;0.7679;;
05/01/2005;05.00.00;1.7;1187;-200;6.8;850;242;653;109;1169;1383;7.6;72.7;0.7598;;
05/01/2005;06.00.00;1.8;1225;-200;8.1;904;267;644;110;1194;1460;7.5;71.7;0.7439;;
05/01/2005;07.00.00;2.2;1333;-200;11.1;1019;411;576;126;1275;1612;7.9;70.6;0.7562;;
05/01/2005;08.00.00;3.7;1489;-200;16.4;1193;670;497;148;1475;1776;8.6;69.0;0.7732;;
05/01/2005;09.00.00;4.8;1596;-200;21.6;1341;830;436;162;1672;1991;9.1;67.5;0.7831;;
05/01/2005;10.00.00;4.8;1585;-200;19.3;1277;845;456;173;1567;1944;9.8;65.8;0.7967;;
05/01/2005;11.00.00;5.2;1674;-200;22.9;1376;992;438;198;1643;2098;11.2;61.9;0.8226;;
05/01/2005;12.00.00;5.9;1741;-200;25.3;1438;1130;416;219;1741;2159;12.8;60.1;0.882;;
05/01/2005;13.00.00;5.9;1680;-200;25.2;1434;977;417;206;1790;2005;13.4;62.4;0.9513;;
05/01/2005;14.00.00;3.1;1295;-200;13.2;1090;459;553;155;1479;1441;14.3;61.2;0.9941;;
05/01/2005;15.00.00;2.6;1288;-200;13.9;1112;346;560;150;1492;1380;14.6;59.6;0.9824;;
05/01/2005;16.00.00;2.8;1281;-200;13.8;1111;383;553;148;1483;1409;14.2;60.0;0.9684;;
05/01/2005;17.00.00;2.8;1310;-200;13.5;1099;414;559;158;1481;1445;13.8;62.6;0.9862;;
05/01/2005;18.00.00;2.8;1276;-200;13.5;1099;370;559;152;1504;1388;13.6;64.0;0.9891;;
05/01/2005;19.00.00;3.1;1312;-200;15.0;1148;400;532;148;1525;1411;13.4;64.5;0.9865;;
05/01/2005;20.00.00;3.3;1332;-200;14.9;1146;378;539;147;1523;1377;13.5;64.7;0.9971;;
05/01/2005;21.00.00;2.7;1248;-200;11.9;1046;357;588;144;1404;1316;13.4;65.3;0.9967;;
05/01/2005;22.00.00;2.3;1182;-200;9.2;947;333;643;144;1334;1210;13.2;64.5;0.9732;;
05/01/2005;23.00.00;1.6;1059;-200;6.0;810;227;764;126;1200;1002;13.2;62.3;0.9392;;
06/01/2005;00.00.00;1.6;1056;-200;5.6;795;203;783;115;1187;896;12.5;63.7;0.9196;;
06/01/2005;01.00.00;1.7;1064;-200;5.4;785;210;769;116;1184;946;12.3;64.6;0.9229;;
06/01/2005;02.00.00;1.6;1059;-200;5.4;783;198;781;112;1188;877;12.5;63.8;0.9244;;
06/01/2005;03.00.00;1.4;991;-200;3.5;681;-200;874;-200;1125;718;12.6;62.7;0.9121;;
06/01/2005;04.00.00;-200.0;950;-200;2.5;622;89;960;67;1093;643;12.0;64.6;0.906;;
06/01/2005;05.00.00;0.9;1005;-200;3.4;679;89;875;67;1120;745;10.7;69.5;0.8919;;
06/01/2005;06.00.00;0.8;939;-200;1.8;568;101;1037;72;1054;656;12.4;62.6;0.8994;;
06/01/2005;07.00.00;0.7;961;-200;2.6;629;104;1011;69;1114;682;12.3;62.7;0.8947;;
06/01/2005;08.00.00;1.1;1017;-200;4.0;712;192;827;107;1147;829;11.4;66.6;0.8948;;
06/01/2005;09.00.00;1.5;1108;-200;6.2;823;237;720;117;1247;961;11.1;70.2;0.9276;;
06/01/2005;10.00.00;1.5;1122;-200;5.8;803;211;733;115;1225;960;13.4;61.0;0.9348;;
06/01/2005;11.00.00;1.6;1099;-200;6.3;826;230;739;120;1223;940;15.9;52.2;0.9377;;
06/01/2005;12.00.00;1.6;1124;-200;5.9;805;240;726;128;1233;938;15.6;54.0;0.9515;;
06/01/2005;13.00.00;2.0;1186;-200;8.5;921;295;660;138;1310;1040;16.3;51.5;0.9462;;
06/01/2005;14.00.00;1.7;1096;-200;6.2;819;243;733;127;1238;904;16.5;50.8;0.9442;;
06/01/2005;15.00.00;1.5;1120;-200;6.4;829;196;725;111;1259;910;16.3;51.9;0.9535;;
06/01/2005;16.00.00;2.0;1185;-200;7.9;893;237;666;122;1312;1011;16.2;53.0;0.9687;;
06/01/2005;17.00.00;1.9;1173;-200;7.7;885;274;685;134;1288;1038;15.6;54.8;0.966;;
06/01/2005;18.00.00;2.1;1221;-200;8.9;935;352;642;153;1323;1144;14.5;57.5;0.944;;
06/01/2005;19.00.00;2.8;1330;-200;12.4;1063;488;578;169;1419;1352;14.0;60.1;0.9566;;
06/01/2005;20.00.00;2.7;1325;-200;11.3;1027;426;591;162;1394;1365;13.5;63.0;0.9686;;
06/01/2005;21.00.00;2.4;1195;-200;8.4;915;376;666;152;1295;1245;12.6;65.4;0.9529;;
06/01/2005;22.00.00;1.6;1150;-200;7.3;869;237;694;127;1252;1203;12.0;67.5;0.9413;;
06/01/2005;23.00.00;1.7;1145;-200;5.9;806;199;736;112;1207;1120;10.5;72.0;0.912;;
07/01/2005;00.00.00;1.3;1041;-200;4.3;729;164;819;98;1130;972;10.0;70.9;0.8706;;
07/01/2005;01.00.00;1.4;1032;-200;3.6;687;142;867;89;1109;878;9.8;70.7;0.8571;;
07/01/2005;02.00.00;1.2;1010;-200;3.1;661;142;881;82;1100;853;8.0;75.0;0.8098;;
07/01/2005;03.00.00;1.0;951;-200;2.5;620;-200;938;-200;1077;779;7.9;75.1;0.805;;
07/01/2005;04.00.00;1.0;944;-200;2.5;617;127;944;77;1039;766;7.0;77.3;0.7782;;
07/01/2005;05.00.00;0.6;862;-200;1.4;540;73;1110;55;999;670;7.2;74.4;0.7581;;
07/01/2005;06.00.00;0.7;909;-200;1.8;567;100;1049;63;993;694;6.7;75.0;0.7418;;
07/01/2005;07.00.00;1.0;965;-200;3.1;659;126;973;69;1059;739;6.4;76.3;0.7389;;
07/01/2005;08.00.00;1.7;1102;-200;7.6;884;284;719;99;1218;940;6.0;78.5;0.7377;;
07/01/2005;09.00.00;3.0;1226;-200;15.3;1157;419;552;125;1464;1201;6.3;77.4;0.7452;;
07/01/2005;10.00.00;2.4;1132;-200;9.3;950;432;659;123;1253;1106;7.7;73.8;0.7769;;
07/01/2005;11.00.00;2.2;1183;-200;11.0;1013;310;632;128;1306;1186;10.2;61.5;0.7638;;
07/01/2005;12.00.00;2.6;1211;-200;10.6;998;446;605;149;1298;1302;11.3;58.1;0.7743;;
07/01/2005;13.00.00;2.5;1253;-200;11.4;1030;464;590;137;1351;1368;10.6;62.3;0.7981;;
07/01/2005;14.00.00;3.0;1311;-200;13.1;1088;505;563;147;1402;1452;11.1;62.0;0.8199;;
07/01/2005;15.00.00;3.3;1341;-200;14.8;1142;564;536;168;1454;1537;12.6;57.7;0.8387;;
07/01/2005;16.00.00;3.8;1432;-200;16.5;1195;625;509;180;1513;1651;13.3;56.2;0.8548;;
07/01/2005;17.00.00;3.6;1404;-200;16.5;1195;590;499;170;1501;1623;11.2;65.3;0.8639;;
07/01/2005;18.00.00;5.0;1493;-200;21.5;1337;712;466;180;1638;1742;8.8;74.6;0.8434;;
07/01/2005;19.00.00;5.7;1478;-200;22.2;1357;723;473;178;1652;1639;7.2;78.5;0.803;;
07/01/2005;20.00.00;5.0;1411;-200;20.5;1311;707;487;159;1589;1537;6.5;80.0;0.7789;;
07/01/2005;21.00.00;4.8;1387;-200;17.7;1231;737;523;156;1487;1463;5.8;83.8;0.7768;;
07/01/2005;22.00.00;3.9;1306;-200;15.4;1161;646;557;146;1407;1379;5.5;83.5;0.7619;;
07/01/2005;23.00.00;3.3;1232;-200;11.6;1035;536;623;132;1296;1256;5.8;81.3;0.7568;;
08/01/2005;00.00.00;3.4;1277;-200;13.0;1085;567;589;137;1329;1344;5.4;82.6;0.7495;;
08/01/2005;01.00.00;2.4;1063;-200;6.7;843;357;762;114;1125;1089;6.4;76.3;0.7369;;
08/01/2005;02.00.00;1.4;991;-200;4.6;744;187;863;95;1069;949;7.0;73.6;0.7417;;
08/01/2005;03.00.00;1.4;989;-200;3.8;701;-200;871;-200;1049;933;7.2;72.3;0.7392;;
08/01/2005;04.00.00;1.2;972;-200;3.4;674;169;926;88;1032;882;7.9;69.3;0.7413;;
08/01/2005;05.00.00;1.2;973;-200;3.4;675;184;903;94;1029;905;7.4;71.7;0.7434;;
08/01/2005;06.00.00;1.2;985;-200;3.6;691;205;878;97;1056;902;7.7;71.9;0.7575;;
08/01/2005;07.00.00;1.3;1020;-200;4.5;736;213;854;93;1069;923;8.1;68.0;0.7396;;
08/01/2005;08.00.00;2.3;1192;-200;10.0;978;415;638;113;1273;1210;6.7;77.1;0.7597;;
08/01/2005;09.00.00;3.4;1325;-200;14.7;1140;583;542;126;1403;1468;6.8;77.9;0.7756;;
08/01/2005;10.00.00;3.0;1219;-200;11.3;1026;462;604;133;1311;1329;8.9;66.7;0.7634;;
08/01/2005;11.00.00;2.5;1195;-200;10.4;992;387;632;141;1251;1295;11.6;54.1;0.7387;;
08/01/2005;12.00.00;2.7;1230;-200;11.2;1020;414;605;139;1301;1365;13.5;49.4;0.7598;;
08/01/2005;13.00.00;2.8;1312;-200;13.1;1087;440;567;147;1393;1452;13.8;50.9;0.796;;
08/01/2005;14.00.00;3.6;1387;-200;14.3;1127;516;530;175;1430;1615;13.4;55.9;0.8588;;
08/01/2005;15.00.00;3.1;1375;-200;12.8;1076;495;555;180;1377;1599;12.9;59.0;0.8736;;
08/01/2005;16.00.00;4.3;1532;-200;18.9;1265;643;482;194;1578;1777;13.3;59.0;0.8945;;
08/01/2005;17.00.00;4.6;1531;-200;17.9;1235;725;484;192;1541;1742;13.0;61.9;0.9224;;
08/01/2005;18.00.00;4.3;1479;-200;16.5;1196;683;498;188;1511;1739;12.5;63.6;0.9193;;
08/01/2005;19.00.00;4.3;1521;-200;16.9;1208;681;497;179;1549;1770;12.2;65.8;0.931;;
08/01/2005;20.00.00;5.5;1616;-200;22.4;1363;833;442;196;1701;1918;12.6;65.2;0.9474;;
08/01/2005;21.00.00;3.4;1371;-200;13.6;1105;514;553;169;1429;1581;13.3;63.6;0.9681;;
08/01/2005;22.00.00;2.4;1198;-200;9.1;943;371;647;151;1307;1291;13.5;62.6;0.9644;;
08/01/2005;23.00.00;1.6;1102;-200;6.0;813;213;764;123;1204;1000;14.1;59.6;0.9563;;
09/01/2005;00.00.00;1.7;1120;-200;6.3;826;242;750;127;1222;974;14.0;61.4;0.9773;;
09/01/2005;01.00.00;1.6;1093;-200;5.5;789;241;771;127;1206;949;13.5;63.4;0.9755;;
09/01/2005;02.00.00;1.3;1112;-200;5.6;791;218;764;118;1216;934;13.2;64.2;0.9706;;
09/01/2005;03.00.00;0.8;986;-200;3.4;674;-200;883;-200;1137;730;13.6;62.2;0.9643;;
09/01/2005;04.00.00;-200.0;934;-200;2.3;609;70;976;55;1094;581;13.7;61.1;0.9537;;
09/01/2005;05.00.00;0.6;919;-200;1.8;571;54;1017;44;1082;521;13.5;63.8;0.9801;;
09/01/2005;06.00.00;0.6;929;-200;1.6;556;60;1035;46;1094;575;12.5;67.3;0.9743;;
09/01/2005;07.00.00;0.5;919;-200;1.6;552;55;1063;46;1080;522;13.2;64.2;0.9664;;
09/01/2005;08.00.00;0.6;944;-200;2.0;586;93;977;61;1090;586;13.1;63.4;0.9535;;
09/01/2005;09.00.00;0.7;943;-200;1.9;580;81;980;60;1074;566;13.8;60.5;0.9526;;
09/01/2005;10.00.00;0.9;1036;-200;3.5;683;109;846;71;1144;693;13.7;60.4;0.939;;
09/01/2005;11.00.00;1.5;1168;-200;5.7;797;251;698;111;1235;1022;14.0;59.7;0.9495;;
09/01/2005;12.00.00;1.9;1232;-200;8.1;903;284;626;127;1313;1152;15.0;56.2;0.9539;;
09/01/2005;13.00.00;1.9;1236;-200;8.1;901;262;628;128;1311;1108;16.9;50.9;0.9714;;
09/01/2005;14.00.00;2.2;1278;-200;12.6;1070;256;557;142;1479;1110;16.6;52.4;0.981;;
09/01/2005;15.00.00;3.8;1369;-200;18.1;1242;310;476;145;1669;1306;16.4;53.2;0.9826;;
09/01/2005;16.00.00;2.0;1182;-200;8.7;929;269;648;145;1324;1029;16.1;52.8;0.9579;;
09/01/2005;17.00.00;2.2;1210;-200;8.8;933;348;648;156;1327;1094;15.7;54.4;0.9616;;
09/01/2005;18.00.00;3.3;1316;-200;14.1;1121;396;548;154;1488;1282;15.4;55.3;0.9616;;
09/01/2005;19.00.00;2.7;1221;-200;9.3;952;432;641;165;1334;1147;15.2;54.7;0.9362;;
09/01/2005;20.00.00;2.6;1260;-200;11.6;1034;419;588;153;1402;1208;14.7;56.6;0.9392;;
09/01/2005;21.00.00;2.5;1231;-200;9.6;962;412;625;151;1348;1192;14.4;58.2;0.9495;;
09/01/2005;22.00.00;1.5;1115;-200;5.8;804;223;734;131;1220;1136;14.3;59.2;0.9608;;
09/01/2005;23.00.00;1.9;1180;-200;7.5;877;242;680;128;1297;1131;14.0;60.4;0.9622;;
10/01/2005;00.00.00;2.0;1174;-200;7.4;873;288;672;137;1300;1071;13.7;63.6;0.9912;;
10/01/2005;01.00.00;1.7;1178;-200;7.4;876;209;666;119;1319;1059;13.1;68.7;1.0329;;
10/01/2005;02.00.00;1.2;1052;-200;3.9;704;141;807;96;1210;909;13.2;69.9;1.0526;;
10/01/2005;03.00.00;0.9;998;-200;2.1;591;-200;937;-200;1147;820;12.8;71.2;1.0454;;
10/01/2005;04.00.00;0.6;960;-200;1.3;532;66;1059;60;1122;724;12.9;70.4;1.0444;;
10/01/2005;05.00.00;-200.0;958;-200;1.8;571;64;998;54;1138;707;12.4;72.5;1.0411;;
10/01/2005;06.00.00;-200.0;989;-200;3.0;650;105;900;66;1171;768;13.0;70.3;1.0502;;
10/01/2005;07.00.00;0.4;1162;-200;6.7;843;303;685;104;1336;1027;12.3;73.3;1.0448;;
10/01/2005;08.00.00;2.6;1523;-200;21.0;1324;620;451;137;1776;1502;12.8;71.8;1.0551;;
10/01/2005;09.00.00;3.5;1511;-200;21.4;1334;590;433;146;1804;1606;13.1;70.2;1.0567;;
10/01/2005;10.00.00;2.1;1420;-200;16.1;1183;592;488;136;1626;1520;12.8;71.8;1.0551;;
10/01/2005;11.00.00;2.1;1413;-200;16.4;1193;698;484;144;1598;1566;13.1;70.3;1.0566;;
10/01/2005;12.00.00;1.7;1335;-200;14.8;1141;482;512;133;1536;1501;13.7;67.0;1.0446;;
10/01/2005;13.00.00;2.6;1451;-200;20.1;1298;575;452;148;1744;1634;14.0;65.4;1.0427;;
10/01/2005;14.00.00;2.6;1410;-200;19.3;1276;548;459;155;1701;1587;14.4;63.8;1.0421;;
10/01/2005;15.00.00;2.4;1429;-200;19.3;1277;498;456;152;1721;1560;14.1;65.9;1.0531;;
10/01/2005;16.00.00;2.4;1409;-200;17.4;1223;479;475;145;1640;1538;14.1;65.9;1.0552;;
10/01/2005;17.00.00;2.0;1372;-200;17.0;1210;420;484;139;1629;1491;14.1;66.0;1.0539;;
10/01/2005;18.00.00;2.0;1366;-200;17.1;1213;378;489;134;1611;1469;14.0;66.4;1.0536;;
10/01/2005;19.00.00;3.1;1365;-200;16.4;1192;340;492;128;1593;1486;13.8;66.4;1.0451;;
10/01/2005;20.00.00;3.3;1385;-200;17.3;1218;399;478;135;1620;1494;13.4;68.1;1.0441;;
10/01/2005;21.00.00;3.3;1361;-200;14.6;1137;449;503;136;1526;1471;13.2;69.1;1.0452;;
10/01/2005;22.00.00;2.6;1312;-200;11.9;1047;374;545;126;1430;1399;13.0;70.0;1.042;;
10/01/2005;23.00.00;1.7;1177;-200;7.3;871;244;660;116;1292;1192;12.7;69.9;1.0223;;
11/01/2005;00.00.00;1.8;1205;-200;7.7;888;256;647;116;1292;1187;12.0;71.9;1.0071;;
11/01/2005;01.00.00;1.5;1114;-200;4.9;757;212;744;107;1204;1070;13.2;66.8;1.0087;;
11/01/2005;02.00.00;1.1;1047;-200;3.9;708;146;816;91;1167;949;12.4;69.5;0.9986;;
11/01/2005;03.00.00;0.9;982;-200;2.1;592;-200;953;-200;1106;830;13.1;65.7;0.9858;;
11/01/2005;04.00.00;0.7;992;-200;2.9;644;96;899;70;1128;854;11.8;70.6;0.9731;;
11/01/2005;05.00.00;0.7;977;-200;2.6;629;106;908;78;1129;835;12.3;68.0;0.9734;;
11/01/2005;06.00.00;0.9;1047;-200;3.3;671;115;863;75;1147;887;12.0;69.2;0.9697;;
11/01/2005;07.00.00;1.3;1126;-200;5.2;775;236;760;101;1205;1019;11.7;69.8;0.9612;;
11/01/2005;08.00.00;3.2;1474;-200;19.0;1268;583;502;136;1677;1503;12.1;67.6;0.95;;
11/01/2005;09.00.00;5.1;1526;-200;26.5;1466;662;415;147;1855;1687;12.5;65.1;0.9399;;
11/01/2005;10.00.00;3.7;1386;-200;15.3;1158;528;518;143;1485;1553;12.8;62.5;0.9213;;
11/01/2005;11.00.00;3.2;1392;-200;15.6;1166;549;519;153;1488;1624;13.4;59.9;0.9143;;
11/01/2005;12.00.00;3.1;1363;-200;16.4;1192;531;499;148;1501;1637;13.4;57.9;0.8895;;
11/01/2005;13.00.00;3.0;1331;-200;16.1;1184;493;507;149;1508;1533;13.6;56.4;0.8754;;
11/01/2005;14.00.00;3.6;1401;-200;18.8;1261;527;479;141;1580;1577;13.8;56.3;0.8841;;
11/01/2005;15.00.00;3.2;1374;-200;18.0;1239;487;483;147;1569;1532;13.7;57.9;0.9063;;
11/01/2005;16.00.00;3.9;1436;-200;20.1;1299;581;451;159;1616;1621;13.6;58.9;0.9139;;
11/01/2005;17.00.00;3.4;1386;-200;17.6;1228;531;479;152;1546;1578;13.4;59.7;0.9142;;
11/01/2005;18.00.00;3.9;1419;-200;19.3;1277;495;459;144;1603;1631;13.3;61.2;0.933;;
11/01/2005;19.00.00;3.6;1428;-200;19.7;1288;487;465;146;1580;1629;13.2;61.8;0.9313;;
11/01/2005;20.00.00;4.7;1508;-200;24.5;1416;596;418;162;1773;1733;12.9;61.5;0.9139;;
11/01/2005;21.00.00;4.1;1438;-200;18.4;1251;595;470;156;1593;1622;12.6;63.9;0.9307;;
11/01/2005;22.00.00;3.4;1415;-200;16.6;1197;559;486;146;1539;1597;12.0;67.4;0.9417;;
11/01/2005;23.00.00;3.5;1433;-200;16.2;1186;586;479;151;1497;1738;11.9;69.0;0.9568;;
12/01/2005;00.00.00;1.2;1208;-200;9.6;964;399;602;127;1305;1350;12.0;66.6;0.9293;;
